cp_depart_int,cp_depart_texte,cp_final_int,cp_final_texte,libelle_cp,num_departement_texte,nom_departement,region_tech
66751,66751,66200,66200,ST CYPRIEN CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66202,66202,66200,66200,ELNE CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66201,66201,66200,66200,ELNE CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66200,66200,66200,66200,ALENYA,66,Pyrénées-Orientales,Sud-Ouest
76008,76008,66210,66210,ROUEN CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66210,66210,66210,66210,LES ANGLES,66,Pyrénées-Orientales,Sud-Ouest
66220,66220,66220,66220,ANSIGNAN,66,Pyrénées-Orientales,Sud-Ouest
66230,66230,66230,66230,LAMANERE,66,Pyrénées-Orientales,Sud-Ouest
66240,66240,66240,66240,ST ESTEVE,66,Pyrénées-Orientales,Sud-Ouest
66250,66250,66250,66250,ST LAURENT DE LA SALANQUE,66,Pyrénées-Orientales,Sud-Ouest
66260,66260,66260,66260,COUSTOUGES,66,Pyrénées-Orientales,Sud-Ouest
66270,66270,66270,66270,LE SOLER,66,Pyrénées-Orientales,Sud-Ouest
66335,66335,66280,66280,CABESTANY CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66280,66280,66280,66280,SALEILLES,66,Pyrénées-Orientales,Sud-Ouest
66290,66290,66290,66290,CERBERE,66,Pyrénées-Orientales,Sud-Ouest
66302,66302,66300,66300,THUIR CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66301,66301,66300,66300,THUIR CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66300,66300,66300,66300,BANYULS DELS ASPRES,66,Pyrénées-Orientales,Sud-Ouest
66310,66310,66310,66310,ESTAGEL,66,Pyrénées-Orientales,Sud-Ouest
66320,66320,66320,66320,ARBOUSSOLS,66,Pyrénées-Orientales,Sud-Ouest
66331,66331,66330,66330,CABESTANY CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66330,66330,66330,66330,CABESTANY,66,Pyrénées-Orientales,Sud-Ouest
66039,66039,66330,66330,PERPIGNAN CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66340,66340,66340,66340,NAHUJA,66,Pyrénées-Orientales,Sud-Ouest
66350,66350,66350,66350,TOULOUGES,66,Pyrénées-Orientales,Sud-Ouest
66360,66360,66360,66360,AYGUATEBIA TALAU,66,Pyrénées-Orientales,Sud-Ouest
66370,66370,66370,66370,PEZILLA LA RIVIERE,66,Pyrénées-Orientales,Sud-Ouest
66380,66380,66380,66380,PIA,66,Pyrénées-Orientales,Sud-Ouest
66390,66390,66390,66390,BAIXAS,66,Pyrénées-Orientales,Sud-Ouest
66403,66403,66400,66400,CERET CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66401,66401,66400,66400,CERET CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66400,66400,66400,66400,CALMEILLES,66,Pyrénées-Orientales,Sud-Ouest
66410,66410,66410,66410,VILLELONGUE DE LA SALANQUE,66,Pyrénées-Orientales,Sud-Ouest
66422,66422,66420,66420,LE BARCARES CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66421,66421,66420,66420,LE BARCARES CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66420,66420,66420,66420,LE BARCARES,66,Pyrénées-Orientales,Sud-Ouest
66430,66430,66430,66430,BOMPAS,66,Pyrénées-Orientales,Sud-Ouest
66440,66440,66440,66440,TORREILLES,66,Pyrénées-Orientales,Sud-Ouest
66450,66450,66450,66450,POLLESTRES,66,Pyrénées-Orientales,Sud-Ouest
66460,66460,66460,66460,MAURY,66,Pyrénées-Orientales,Sud-Ouest
66470,66470,66470,66470,STE MARIE,66,Pyrénées-Orientales,Sud-Ouest
66480,66480,66480,66480,L ALBERE,66,Pyrénées-Orientales,Sud-Ouest
66490,66490,66490,66490,ST JEAN PLA DE CORTS,66,Pyrénées-Orientales,Sud-Ouest
66502,66502,66500,66500,PRADES CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66501,66501,66500,66500,PRADES CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66500,66500,66500,66500,CAMPOME,66,Pyrénées-Orientales,Sud-Ouest
66510,66510,66510,66510,ST HIPPOLYTE,66,Pyrénées-Orientales,Sud-Ouest
66530,66530,66530,66530,CLAIRA,66,Pyrénées-Orientales,Sud-Ouest
66540,66540,66540,66540,BAHO,66,Pyrénées-Orientales,Sud-Ouest
66550,66550,66550,66550,CORNEILLA LA RIVIERE,66,Pyrénées-Orientales,Sud-Ouest
66560,66560,66560,66560,ORTAFFA,66,Pyrénées-Orientales,Sud-Ouest
66570,66570,66570,66570,ST NAZAIRE,66,Pyrénées-Orientales,Sud-Ouest
66602,66602,66600,66600,RIVESALTES CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66601,66601,66600,66600,RIVESALTES CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66600,66600,66600,66600,CALCE,66,Pyrénées-Orientales,Sud-Ouest
66610,66610,66610,66610,VILLENEUVE LA RIVIERE,66,Pyrénées-Orientales,Sud-Ouest
66620,66620,66620,66620,BROUILLA,66,Pyrénées-Orientales,Sud-Ouest
66651,66651,66650,66650,BANYULS SUR MER CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66650,66650,66650,66650,BANYULS SUR MER,66,Pyrénées-Orientales,Sud-Ouest
66664,66664,66660,66660,PORT VENDRES CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66660,66660,66660,66660,PORT VENDRES,66,Pyrénées-Orientales,Sud-Ouest
66670,66670,66670,66670,BAGES,66,Pyrénées-Orientales,Sud-Ouest
66680,66680,66680,66680,CANOHES,66,Pyrénées-Orientales,Sud-Ouest
66690,66690,66690,66690,PALAU DEL VIDRE,66,Pyrénées-Orientales,Sud-Ouest
66704,66704,66700,66700,ARGELES SUR MER CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66703,66703,66700,66700,ARGELES SUR MER CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66702,66702,66700,66700,ARGELES SUR MER CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66701,66701,66700,66700,ARGELES SUR MER CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66700,66700,66700,66700,ARGELES SUR MER,66,Pyrénées-Orientales,Sud-Ouest
66720,66720,66720,66720,BELESTA,66,Pyrénées-Orientales,Sud-Ouest
66730,66730,66730,66730,CAMPOUSSY,66,Pyrénées-Orientales,Sud-Ouest
66740,66740,66740,66740,LAROQUE DES ALBERES,66,Pyrénées-Orientales,Sud-Ouest
66755,66755,66750,66750,ST CYPRIEN CEDEX,66,Pyrénées-Orientales,Sud-Ouest
66750,66750,66750,66750,ST CYPRIEN,66,Pyrénées-Orientales,Sud-Ouest
66760,66760,66760,66760,ANGOUSTRINE VILLENEUVE DES ESCALDES,66,Pyrénées-Orientales,Sud-Ouest
66800,66800,66800,66800,ERR,66,Pyrénées-Orientales,Sud-Ouest
66820,66820,66820,66820,CASTEIL,66,Pyrénées-Orientales,Sud-Ouest
67000,67000,67000,67000,STRASBOURG,67,Bas-Rhin,Est
67100,67100,67100,67100,STRASBOURG,67,Bas-Rhin,Est
67891,67891,67110,67110,NIEDERBRONN CEDEX,67,Bas-Rhin,Est
67110,67110,67110,67110,DAMBACH,67,Bas-Rhin,Est
67112,67112,67112,67112,BREUSCHWICKERSHEIM,67,Bas-Rhin,Est
67113,67113,67113,67113,BLAESHEIM,67,Bas-Rhin,Est
67411,67411,67114,67114,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67114,67114,67114,67114,ESCHAU,67,Bas-Rhin,Est
67115,67115,67115,67115,PLOBSHEIM,67,Bas-Rhin,Est
67456,67456,67116,67116,MUNDOLSHEIM CEDEX,67,Bas-Rhin,Est
67455,67455,67116,67116,MUNDOLSHEIM CEDEX,67,Bas-Rhin,Est
67116,67116,67116,67116,REICHSTETT,67,Bas-Rhin,Est
67117,67117,67117,67117,DOSSENHEIM KOCHERSBERG,67,Bas-Rhin,Est
67949,67949,67118,67118,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67412,67412,67118,67118,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67404,67404,67118,67118,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67403,67403,67118,67118,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67402,67402,67118,67118,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67401,67401,67118,67118,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67118,67118,67118,67118,GEISPOLSHEIM,67,Bas-Rhin,Est
67129,67129,67120,67120,MOLSHEIM CEDEX,67,Bas-Rhin,Est
67125,67125,67120,67120,MOLSHEIM CEDEX,67,Bas-Rhin,Est
67123,67123,67120,67120,MOLSHEIM CEDEX,67,Bas-Rhin,Est
67122,67122,67120,67120,MOLSHEIM CEDEX,67,Bas-Rhin,Est
67121,67121,67120,67120,MOLSHEIM CEDEX,67,Bas-Rhin,Est
67120,67120,67120,67120,ALTORF,67,Bas-Rhin,Est
67138,67138,67130,67130,SCHIRMECK CEDEX,67,Bas-Rhin,Est
67133,67133,67130,67130,SCHIRMECK CEDEX,67,Bas-Rhin,Est
67132,67132,67130,67130,SCHIRMECK CEDEX,67,Bas-Rhin,Est
67131,67131,67130,67130,SCHIRMECK CEDEX,67,Bas-Rhin,Est
67130,67130,67130,67130,BAREMBACH,67,Bas-Rhin,Est
67146,67146,67140,67140,BARR CEDEX,67,Bas-Rhin,Est
67143,67143,67140,67140,BARR CEDEX,67,Bas-Rhin,Est
67142,67142,67140,67140,BARR CEDEX,67,Bas-Rhin,Est
67140,67140,67140,67140,ANDLAU,67,Bas-Rhin,Est
67158,67158,67150,67150,ERSTEIN CEDEX,67,Bas-Rhin,Est
67152,67152,67150,67150,ERSTEIN CEDEX,67,Bas-Rhin,Est
67151,67151,67150,67150,ERSTEIN CEDEX,67,Bas-Rhin,Est
67150,67150,67150,67150,BOLSENHEIM,67,Bas-Rhin,Est
67166,67166,67160,67160,WISSEMBOURG CEDEX,67,Bas-Rhin,Est
67165,67165,67160,67160,WISSEMBOURG CEDEX,67,Bas-Rhin,Est
67163,67163,67160,67160,WISSEMBOURG CEDEX,67,Bas-Rhin,Est
67162,67162,67160,67160,WISSEMBOURG CEDEX,67,Bas-Rhin,Est
67161,67161,67160,67160,WISSEMBOURG CEDEX,67,Bas-Rhin,Est
67160,67160,67160,67160,CLEEBOURG,67,Bas-Rhin,Est
67173,67173,67170,67170,BRUMATH CEDEX,67,Bas-Rhin,Est
67172,67172,67170,67170,BRUMATH CEDEX,67,Bas-Rhin,Est
67171,67171,67170,67170,BRUMATH CEDEX,67,Bas-Rhin,Est
67170,67170,67170,67170,BERNOLSHEIM,67,Bas-Rhin,Est
67190,67190,67190,67190,DINSHEIM SUR BRUCHE,67,Bas-Rhin,Est
67975,67975,67200,67200,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67964,67964,67200,67200,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67925,67925,67200,67200,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67906,67906,67200,67200,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67905,67905,67200,67200,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67200,67200,67200,67200,STRASBOURG,67,Bas-Rhin,Est
67099,67099,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67098,67098,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67096,67096,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67091,67091,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67090,67090,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67089,67089,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67088,67088,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67087,67087,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67085,67085,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67084,67084,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67083,67083,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67082,67082,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67081,67081,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67080,67080,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67077,67077,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67076,67076,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67075,67075,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67074,67074,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67073,67073,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67070,67070,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67069,67069,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67068,67068,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67067,67067,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67065,67065,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67064,67064,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67061,67061,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67060,67060,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67055,67055,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67052,67052,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67051,67051,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67046,67046,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67045,67045,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67044,67044,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67043,67043,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67039,67039,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67038,67038,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67037,67037,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67036,67036,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67035,67035,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67034,67034,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67033,67033,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67031,67031,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67030,67030,67200,67200,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67029,67029,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67028,67028,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67027,67027,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67026,67026,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67025,67025,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67024,67024,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67023,67023,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67022,67022,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67021,67021,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67020,67020,67200,67200,STRASBOURG CEDEX 1,67,Bas-Rhin,Est
67017,67017,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67016,67016,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67015,67015,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67014,67014,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67013,67013,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67012,67012,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67010,67010,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67009,67009,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67008,67008,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67007,67007,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67006,67006,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67005,67005,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67004,67004,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67003,67003,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67002,67002,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67001,67001,67200,67200,STRASBOURG CEDEX,67,Bas-Rhin,Est
67201,67201,67201,67201,ECKBOLSHEIM,67,Bas-Rhin,Est
67202,67202,67202,67202,WOLFISHEIM,67,Bas-Rhin,Est
67032,67032,67202,67202,STRASBOURG CEDEX 2,67,Bas-Rhin,Est
67203,67203,67203,67203,OBERSCHAEFFOLSHEIM,67,Bas-Rhin,Est
67204,67204,67204,67204,ACHENHEIM,67,Bas-Rhin,Est
67921,67921,67205,67205,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67205,67205,67205,67205,OBERHAUSBERGEN,67,Bas-Rhin,Est
67206,67206,67206,67206,MITTELHAUSBERGEN,67,Bas-Rhin,Est
67207,67207,67207,67207,NIEDERHAUSBERGEN,67,Bas-Rhin,Est
67216,67216,67210,67210,OBERNAI CEDEX,67,Bas-Rhin,Est
67215,67215,67210,67210,OBERNAI CEDEX,67,Bas-Rhin,Est
67214,67214,67210,67210,OBERNAI CEDEX,67,Bas-Rhin,Est
67213,67213,67210,67210,OBERNAI CEDEX,67,Bas-Rhin,Est
67212,67212,67210,67210,OBERNAI CEDEX,67,Bas-Rhin,Est
67211,67211,67210,67210,OBERNAI CEDEX,67,Bas-Rhin,Est
67210,67210,67210,67210,BERNARDSWILLER,67,Bas-Rhin,Est
67220,67220,67220,67220,ALBE,67,Bas-Rhin,Est
67235,67235,67230,67230,BENFELD CEDEX,67,Bas-Rhin,Est
67234,67234,67230,67230,BENFELD CEDEX,67,Bas-Rhin,Est
67232,67232,67230,67230,BENFELD CEDEX,67,Bas-Rhin,Est
67231,67231,67230,67230,BENFELD CEDEX,67,Bas-Rhin,Est
67230,67230,67230,67230,BENFELD,67,Bas-Rhin,Est
67504,67504,67240,67240,HAGUENAU CEDEX,67,Bas-Rhin,Est
67248,67248,67240,67240,BISCHWILLER CEDEX,67,Bas-Rhin,Est
67243,67243,67240,67240,BISCHWILLER CEDEX,67,Bas-Rhin,Est
67242,67242,67240,67240,BISCHWILLER CEDEX,67,Bas-Rhin,Est
67241,67241,67240,67240,BISCHWILLER CEDEX,67,Bas-Rhin,Est
67240,67240,67240,67240,BISCHWILLER,67,Bas-Rhin,Est
67250,67250,67250,67250,ASCHBACH,67,Bas-Rhin,Est
67269,67269,67260,67260,SARRE UNION CEDEX,67,Bas-Rhin,Est
67262,67262,67260,67260,SARRE UNION CEDEX,67,Bas-Rhin,Est
67261,67261,67260,67260,SARRE UNION CEDEX,67,Bas-Rhin,Est
67260,67260,67260,67260,ALTWILLER,67,Bas-Rhin,Est
67270,67270,67270,67270,ALTECKENDORF,67,Bas-Rhin,Est
67280,67280,67280,67280,NIEDERHASLACH,67,Bas-Rhin,Est
67290,67290,67290,67290,ERCKARTSWILLER,67,Bas-Rhin,Est
67945,67945,67300,67300,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67911,67911,67300,67300,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67312,67312,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67311,67311,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67309,67309,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67307,67307,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67306,67306,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67305,67305,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67304,67304,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67303,67303,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67302,67302,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67301,67301,67300,67300,SCHILTIGHEIM CEDEX,67,Bas-Rhin,Est
67300,67300,67300,67300,SCHILTIGHEIM,67,Bas-Rhin,Est
67319,67319,67310,67310,WASSELONNE CEDEX,67,Bas-Rhin,Est
67318,67318,67310,67310,WASSELONNE CEDEX,67,Bas-Rhin,Est
67310,67310,67310,67310,SOMMERAU,67,Bas-Rhin,Est
67320,67320,67320,67320,ADAMSWILLER,67,Bas-Rhin,Est
67703,67703,67330,67330,SAVERNE CEDEX,67,Bas-Rhin,Est
67702,67702,67330,67330,SAVERNE CEDEX,67,Bas-Rhin,Est
67330,67330,67330,67330,BOSSELSHAUSEN,67,Bas-Rhin,Est
67340,67340,67340,67340,BISCHHOLTZ,67,Bas-Rhin,Est
67350,67350,67350,67350,BITSCHHOFFEN,67,Bas-Rhin,Est
67360,67360,67360,67360,BIBLISHEIM,67,Bas-Rhin,Est
67370,67370,67370,67370,BERSTETT,67,Bas-Rhin,Est
67834,67834,67380,67380,TANNERIES CEDEX,67,Bas-Rhin,Est
67383,67383,67380,67380,LINGOLSHEIM CEDEX,67,Bas-Rhin,Est
67382,67382,67380,67380,LINGOLSHEIM CEDEX,67,Bas-Rhin,Est
67381,67381,67380,67380,LINGOLSHEIM CEDEX,67,Bas-Rhin,Est
67380,67380,67380,67380,LINGOLSHEIM,67,Bas-Rhin,Est
67606,67606,67390,67390,SELESTAT CEDEX,67,Bas-Rhin,Est
67390,67390,67390,67390,ARTOLSHEIM,67,Bas-Rhin,Est
67408,67408,67400,67400,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67406,67406,67400,67400,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67405,67405,67400,67400,ILLKIRCH CEDEX,67,Bas-Rhin,Est
67400,67400,67400,67400,ILLKIRCH GRAFFENSTADEN,67,Bas-Rhin,Est
67410,67410,67410,67410,DRUSENHEIM,67,Bas-Rhin,Est
67420,67420,67420,67420,BOURG BRUCHE,67,Bas-Rhin,Est
67430,67430,67430,67430,BUTTEN,67,Bas-Rhin,Est
67441,67441,67440,67440,MARMOUTIER CEDEX,67,Bas-Rhin,Est
67440,67440,67440,67440,SOMMERAU,67,Bas-Rhin,Est
67932,67932,67450,67450,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67454,67454,67450,67450,MUNDOLSHEIM CEDEX,67,Bas-Rhin,Est
67452,67452,67450,67450,MUNDOLSHEIM CEDEX,67,Bas-Rhin,Est
67451,67451,67450,67450,MUNDOLSHEIM CEDEX,67,Bas-Rhin,Est
67450,67450,67450,67450,LAMPERTHEIM,67,Bas-Rhin,Est
67460,67460,67460,67460,SOUFFELWEYERSHEIM,67,Bas-Rhin,Est
67458,67458,67460,67460,MUNDOLSHEIM CEDEX,67,Bas-Rhin,Est
67457,67457,67460,67460,MUNDOLSHEIM CEDEX,67,Bas-Rhin,Est
67470,67470,67470,67470,BUHL,67,Bas-Rhin,Est
67480,67480,67480,67480,AUENHEIM,67,Bas-Rhin,Est
67706,67706,67490,67490,SAVERNE CEDEX,67,Bas-Rhin,Est
67490,67490,67490,67490,ALTENHEIM,67,Bas-Rhin,Est
67507,67507,67500,67500,HAGUENAU CEDEX,67,Bas-Rhin,Est
67506,67506,67500,67500,HAGUENAU CEDEX,67,Bas-Rhin,Est
67503,67503,67500,67500,HAGUENAU CEDEX,67,Bas-Rhin,Est
67502,67502,67500,67500,HAGUENAU CEDEX,67,Bas-Rhin,Est
67501,67501,67500,67500,HAGUENAU CEDEX,67,Bas-Rhin,Est
67500,67500,67500,67500,BATZENDORF,67,Bas-Rhin,Est
67510,67510,67510,67510,CLIMBACH,67,Bas-Rhin,Est
67521,67521,67520,67520,MARLENHEIM CEDEX,67,Bas-Rhin,Est
67520,67520,67520,67520,KIRCHHEIM,67,Bas-Rhin,Est
67530,67530,67530,67530,BOERSCH,67,Bas-Rhin,Est
67833,67833,67540,67540,TANNERIES CEDEX,67,Bas-Rhin,Est
67541,67541,67540,67540,OSTWALD CEDEX,67,Bas-Rhin,Est
67540,67540,67540,67540,OSTWALD,67,Bas-Rhin,Est
67550,67550,67550,67550,ECKWERSHEIM,67,Bas-Rhin,Est
67453,67453,67550,67550,MUNDOLSHEIM CEDEX,67,Bas-Rhin,Est
67560,67560,67560,67560,ROSENWILLER,67,Bas-Rhin,Est
67218,67218,67560,67560,OBERNAI CEDEX,67,Bas-Rhin,Est
67128,67128,67560,67560,MOLSHEIM CEDEX,67,Bas-Rhin,Est
67570,67570,67570,67570,LA BROQUE,67,Bas-Rhin,Est
67137,67137,67570,67570,SCHIRMECK CEDEX,67,Bas-Rhin,Est
67580,67580,67580,67580,FORSTHEIM,67,Bas-Rhin,Est
67590,67590,67590,67590,OHLUNGEN,67,Bas-Rhin,Est
67608,67608,67600,67600,SELESTAT CEDEX,67,Bas-Rhin,Est
67604,67604,67600,67600,SELESTAT CEDEX,67,Bas-Rhin,Est
67603,67603,67600,67600,SELESTAT CEDEX,67,Bas-Rhin,Est
67602,67602,67600,67600,SELESTAT CEDEX,67,Bas-Rhin,Est
67601,67601,67600,67600,SELESTAT CEDEX,67,Bas-Rhin,Est
67600,67600,67600,67600,BALDENHEIM,67,Bas-Rhin,Est
67610,67610,67610,67610,LA WANTZENAU,67,Bas-Rhin,Est
67620,67620,67620,67620,SOUFFLENHEIM,67,Bas-Rhin,Est
67630,67630,67630,67630,LAUTERBOURG,67,Bas-Rhin,Est
67640,67640,67640,67640,FEGERSHEIM,67,Bas-Rhin,Est
67650,67650,67650,67650,BLIENSCHWILLER,67,Bas-Rhin,Est
67660,67660,67660,67660,BETSCHDORF,67,Bas-Rhin,Est
67670,67670,67670,67670,MOMMENHEIM,67,Bas-Rhin,Est
67680,67680,67680,67680,EPFIG,67,Bas-Rhin,Est
67144,67144,67680,67680,BARR CEDEX,67,Bas-Rhin,Est
67690,67690,67690,67690,HATTEN,67,Bas-Rhin,Est
67708,67708,67700,67700,SAVERNE CEDEX,67,Bas-Rhin,Est
67704,67704,67700,67700,SAVERNE CEDEX,67,Bas-Rhin,Est
67701,67701,67700,67700,SAVERNE CEDEX,67,Bas-Rhin,Est
67700,67700,67700,67700,ECKARTSWILLER,67,Bas-Rhin,Est
67710,67710,67710,67710,WANGENBOURG ENGENTHAL,67,Bas-Rhin,Est
67963,67963,67720,67720,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67957,67957,67720,67720,STRASBOURG CEDEX 9,67,Bas-Rhin,Est
67728,67728,67720,67720,HOERDT CEDEX,67,Bas-Rhin,Est
67727,67727,67720,67720,HOERDT CEDEX,67,Bas-Rhin,Est
67726,67726,67720,67720,HOERDT CEDEX,67,Bas-Rhin,Est
67725,67725,67720,67720,HOERDT CEDEX,67,Bas-Rhin,Est
67724,67724,67720,67720,HOERDT CEDEX,67,Bas-Rhin,Est
67723,67723,67720,67720,HOERDT CEDEX,67,Bas-Rhin,Est
67722,67722,67720,67720,HOERDT CEDEX,67,Bas-Rhin,Est
67720,67720,67720,67720,BIETLENHEIM,67,Bas-Rhin,Est
67730,67730,67730,67730,CHATENOIS,67,Bas-Rhin,Est
67750,67750,67750,67750,SCHERWILLER,67,Bas-Rhin,Est
67760,67760,67760,67760,GAMBSHEIM,67,Bas-Rhin,Est
67770,67770,67770,67770,DALHUNDEN,67,Bas-Rhin,Est
